Data,Filial,Código do Cliente,Código do Produto,Quantidade,Preço,Valor Total
44307,Girafa,C1740,P9914,156,103,16068
44307,Girafa,C1784,P9679,127,188,23876
44307,Girafa,C3263,P7461,56,136,7616
44307,Girafa,C6375,P5802,78,52,4056
44307,Girafa,C7019,P6886,248,25,6200
44307,Girafa,C7808,P8290,188,139,26132
44307,Girafa,C8133,P6979,204,17,3468
44307,Girafa,C8384,P7599,79,149,11771
44307,Girafa,C8880,P5328,81,134,10854
44307,Girafa,C8966,P2457,107,170,18190
44307,Girafa,C9757,P4625,62,100,6200
44308,Girafa,C2637,P7583,382,140,53480
44308,Girafa,C3411,P9162,32,147,4704
44308,Girafa,C3959,P1932,158,121,19118
44308,Girafa,C4633,P8667,307,161,49427
44308,Girafa,C5015,P1235,286,142,40612
44308,Girafa,C5133,P8978,83,178,14774
44308,Girafa,C8295,P6396,47,151,7097
44309,Girafa,C2073,P8534,333,199,66267
44309,Girafa,C2502,P8251,280,182,50960
44309,Girafa,C2797,P2036,42,150,6300
44309,Girafa,C5606,P2024,267,45,12015
44309,Girafa,C7117,P1420,357,184,65688
44309,Girafa,C7755,P4393,124,156,19344
44309,Girafa,C7794,P6228,331,139,46009
44309,Girafa,C8218,P4252,290,60,17400
44309,Girafa,C9000,P9653,251,156,39156
44309,Girafa,C9257,P4912,188,95,17860
44309,Girafa,C9570,P3505,320,143,45760
44310,Girafa,C1198,P7310,176,149,26224
44310,Girafa,C1511,P5448,76,191,14516
44310,Girafa,C2674,P7453,224,146,32704
44310,Girafa,C2942,P8663,12,199,2388
44310,Girafa,C4022,P7868,25,115,2875
44310,Girafa,C4574,P8476,381,11,4191
44310,Girafa,C5027,P8549,54,86,4644
44310,Girafa,C8432,P2310,130,95,12350
44310,Girafa,C9017,P7096,132,172,22704
44310,Girafa,C9253,P4582,116,52,6032
44310,Girafa,C9287,P8325,209,77,16093
44311,Girafa,C1272,P3433,243,152,36936
44311,Girafa,C1288,P8967,50,154,7700
44311,Girafa,C1713,P1301,391,30,11730
44311,Girafa,C1786,P5970,225,26,5850
44311,Girafa,C2792,P7105,96,194,18624
44311,Girafa,C3739,P3688,305,49,14945
44311,Girafa,C4424,P6464,231,191,44121
44311,Girafa,C5958,P7851,340,164,55760
44311,Girafa,C6098,P9332,272,191,51952
44311,Girafa,C8195,P6914,280,156,43680
44311,Girafa,C8287,P9046,285,19,5415
44311,Girafa,C8549,P6907,285,33,9405
44311,Girafa,C9130,P6255,364,129,46956
44311,Girafa,C9146,P2789,170,131,22270
44311,Girafa,C9657,P3197,221,170,37570
44311,Girafa,C9747,P4855,94,175,16450
44312,Girafa,C2055,P8088,88,92,8096
44312,Girafa,C4021,P3521,34,46,1564
44312,Girafa,C4545,P6590,234,97,22698
44312,Girafa,C4885,P7958,298,30,8940
44312,Girafa,C5389,P5908,345,190,65550
44312,Girafa,C5564,P3331,328,22,7216
44312,Girafa,C5572,P6699,15,104,1560
44312,Girafa,C8772,P7132,245,180,44100
44313,Girafa,C1237,P5999,350,35,12250
44313,Girafa,C1799,P7138,142,108,15336
44313,Girafa,C2156,P4296,287,80,22960
44313,Girafa,C2335,P6702,351,77,27027
44313,Girafa,C4508,P9882,167,94,15698
44313,Girafa,C7356,P4651,282,99,27918
44314,Girafa,C1567,P3235,321,70,22470
44314,Girafa,C2910,P1211,17,12,204
44314,Girafa,C3172,P8818,134,182,24388
44314,Girafa,C4762,P4830,322,32,10304
44314,Girafa,C6110,P5245,122,192,23424
44314,Girafa,C6802,P6133,60,144,8640
44314,Girafa,C7781,P3584,315,33,10395
44314,Girafa,C8830,P5684,115,66,7590
44314,Girafa,C9195,P9064,96,68,6528
44314,Girafa,C9306,P9695,272,102,27744
44314,Girafa,C9365,P6449,282,196,55272
44314,Girafa,C9520,P7753,113,138,15594
44315,Girafa,C2475,P5491,91,12,1092
44315,Girafa,C5251,P1010,395,151,59645
44315,Girafa,C5484,P7022,249,173,43077
44315,Girafa,C6663,P5562,203,131,26593
44315,Girafa,C6681,P9915,341,14,4774
44315,Girafa,C6702,P7688,294,72,21168
44315,Girafa,C7318,P2233,308,199,61292
44315,Girafa,C8905,P3917,215,52,11180
44315,Girafa,C9342,P7456,82,124,10168
44315,Girafa,C9361,P5664,369,147,54243
44316,Girafa,C1054,P8662,340,83,28220
44316,Girafa,C1994,P7587,379,134,50786
44316,Girafa,C2336,P9429,183,115,21045
44316,Girafa,C2659,P7354,185,178,32930
44316,Girafa,C2887,P4327,241,115,27715
44316,Girafa,C3707,P4035,352,82,28864
44316,Girafa,C3839,P1403,89,61,5429
44316,Girafa,C6412,P2996,254,63,16002
44316,Girafa,C8382,P3413,281,183,51423
44316,Girafa,C8452,P5953,184,153,28152
44316,Girafa,C8918,P5832,248,100,24800
44316,Girafa,C9618,P2287,222,105,23310
44317,Girafa,C3701,P6087,298,129,38442
44317,Girafa,C4514,P9501,155,120,18600
44317,Girafa,C4625,P1587,172,161,27692
44317,Girafa,C6173,P1890,106,37,3922
44317,Girafa,C7129,P5149,384,120,46080
44318,Girafa,C1447,P5235,95,53,5035
44318,Girafa,C2182,P5433,162,83,13446
44318,Girafa,C2372,P4790,77,195,15015
44318,Girafa,C3076,P5028,173,13,2249
44318,Girafa,C3268,P8440,195,45,8775
44318,Girafa,C4357,P4576,160,33,5280
44318,Girafa,C4536,P1292,215,176,37840
44318,Girafa,C5110,P1783,165,115,18975
44318,Girafa,C5434,P5417,74,74,5476
44318,Girafa,C5709,P3829,191,116,22156
44318,Girafa,C5887,P2181,147,194,28518
44318,Girafa,C6160,P5083,314,119,37366
44318,Girafa,C6199,P7664,247,67,16549
44318,Girafa,C6940,P8810,186,195,36270
44318,Girafa,C7265,P9154,393,51,20043
44318,Girafa,C8237,P2803,236,85,20060
44318,Girafa,C8256,P8356,332,130,43160
44319,Girafa,C2155,P1911,113,43,4859
44319,Girafa,C3697,P6666,300,99,29700
44319,Girafa,C6423,P3854,389,146,56794
44319,Girafa,C6817,P9283,84,110,9240
44319,Girafa,C7047,P2966,48,135,6480
44319,Girafa,C7710,P3460,72,102,7344
44319,Girafa,C9040,P8975,358,194,69452
44320,Girafa,C1311,P9647,318,14,4452
44320,Girafa,C1470,P1244,220,76,16720
44320,Girafa,C1600,P7883,334,162,54108
44320,Girafa,C2451,P8915,332,169,56108
44320,Girafa,C3738,P5666,257,177,45489
44320,Girafa,C3740,P6885,113,190,21470
44320,Girafa,C6500,P2560,229,181,41449
44320,Girafa,C6806,P4242,308,199,61292
44320,Girafa,C9136,P8291,11,194,2134
44320,Girafa,C9969,P8713,197,45,8865
44321,Girafa,C1745,P7911,221,154,34034
44321,Girafa,C4666,P4494,21,15,315
44321,Girafa,C7091,P2149,251,113,28363
44321,Girafa,C8474,P9615,136,62,8432
44321,Girafa,C8773,P9584,328,166,54448
44321,Girafa,C9527,P5136,142,80,11360
44322,Girafa,C5022,P8251,250,45,11250
44322,Girafa,C5251,P8080,64,121,7744
44322,Girafa,C6431,P1383,242,40,9680
44322,Girafa,C6742,P2357,393,178,69954
44322,Girafa,C8734,P3857,363,121,43923
44322,Girafa,C8745,P3953,247,142,35074
44322,Girafa,C9753,P2999,374,178,66572
44323,Girafa,C1762,P6718,18,188,3384
44323,Girafa,C2714,P5448,57,112,6384
44323,Girafa,C2849,P4780,159,69,10971
44323,Girafa,C3134,P7488,326,58,18908
44323,Girafa,C4640,P4737,196,127,24892
44323,Girafa,C5747,P4317,224,177,39648
44323,Girafa,C6146,P7384,191,93,17763
44323,Girafa,C6176,P3288,55,195,10725
44323,Girafa,C7305,P7715,250,28,7000
44323,Girafa,C7384,P4623,231,80,18480
44323,Girafa,C9045,P5740,197,81,15957
44323,Girafa,C9111,P7042,345,186,64170
44324,Girafa,C1131,P8002,114,78,8892
44324,Girafa,C2679,P8305,47,145,6815
44324,Girafa,C4020,P9862,110,148,16280
44324,Girafa,C4493,P2453,61,200,12200
44324,Girafa,C4622,P5037,67,176,11792
44324,Girafa,C6834,P9888,132,128,16896
44324,Girafa,C8068,P8743,175,199,34825
44324,Girafa,C8103,P6796,259,179,46361
44324,Girafa,C8541,P2535,84,30,2520
44324,Girafa,C9350,P7111,102,99,10098
44325,Girafa,C1021,P2426,46,154,7084
44325,Girafa,C2445,P5583,287,35,10045
44325,Girafa,C3347,P6436,343,63,21609
44325,Girafa,C3823,P1901,342,106,36252
44325,Girafa,C3975,P1987,315,34,10710
44325,Girafa,C5434,P5142,324,21,6804
44325,Girafa,C5558,P7687,142,103,14626
44325,Girafa,C5631,P1701,177,122,21594
44325,Girafa,C8842,P7631,25,115,2875
44325,Girafa,C9179,P6871,158,22,3476
44325,Girafa,C9738,P4682,60,98,5880
44325,Girafa,C9775,P7698,327,201,65727
44326,Girafa,C1175,P6729,85,49,4165
44326,Girafa,C1381,P1712,122,151,18422
44326,Girafa,C2220,P2192,395,131,51745
44326,Girafa,C3609,P2352,268,142,38056
44326,Girafa,C5101,P2339,114,96,10944
44326,Girafa,C5456,P4733,35,106,3710
44326,Girafa,C5913,P1535,296,119,35224
44326,Girafa,C6851,P2095,237,105,24885
44326,Girafa,C8959,P5174,255,180,45900
44326,Girafa,C9648,P9332,386,193,74498
44327,Girafa,C1588,P7512,309,88,27192
44327,Girafa,C1635,P4460,319,119,37961
44327,Girafa,C2946,P1113,128,20,2560
44327,Girafa,C3329,P9300,89,102,9078
44327,Girafa,C3937,P1224,141,112,15792
44327,Girafa,C4059,P6150,368,93,34224
44327,Girafa,C5106,P9432,227,55,12485
44328,Girafa,C2238,P2199,150,137,20550
44328,Girafa,C2405,P5255,56,77,4312
44328,Girafa,C2807,P2196,71,175,12425
44328,Girafa,C2970,P8523,170,176,29920
44328,Girafa,C3112,P1022,391,54,21114
44328,Girafa,C3217,P4905,80,107,8560
44328,Girafa,C3789,P4176,174,32,5568
44328,Girafa,C3909,P4593,60,88,5280
44328,Girafa,C4147,P9444,143,33,4719
44328,Girafa,C6456,P5519,326,189,61614
44328,Girafa,C6504,P5322,94,168,15792
44328,Girafa,C6591,P8161,28,101,2828
44328,Girafa,C6836,P4524,39,180,7020
44328,Girafa,C7078,P5813,45,107,4815
44328,Girafa,C7228,P2134,185,73,13505
44328,Girafa,C7241,P4794,335,85,28475
44328,Girafa,C7540,P3563,178,27,4806
44328,Girafa,C7764,P1698,395,41,16195
44328,Girafa,C8562,P3179,320,134,42880
44328,Girafa,C8801,P4448,36,18,648
44328,Girafa,C8834,P9826,31,169,5239
44329,Girafa,C1402,P5956,233,167,38911
44329,Girafa,C2438,P9141,209,108,22572
44329,Girafa,C3293,P5701,55,83,4565
44329,Girafa,C3538,P3265,25,133,3325
44329,Girafa,C6358,P1403,58,114,6612
44329,Girafa,C6449,P8316,389,201,78189
44329,Girafa,C9126,P8991,19,181,3439
44329,Girafa,C9905,P2063,91,89,8099
44330,Girafa,C2764,P2595,58,139,8062
44330,Girafa,C2817,P2891,247,18,4446
44330,Girafa,C2961,P9355,259,19,4921
44330,Girafa,C3041,P8826,115,61,7015
44330,Girafa,C5714,P6918,363,199,72237
44330,Girafa,C5770,P9343,93,105,9765
44330,Girafa,C8294,P8732,182,187,34034
44330,Girafa,C8975,P2470,311,52,16172
44331,Girafa,C1905,P8105,56,62,3472
44331,Girafa,C2271,P3685,387,35,13545
44331,Girafa,C2515,P6648,91,172,15652
44331,Girafa,C2889,P8904,99,182,18018
44331,Girafa,C3561,P5419,392,17,6664
44331,Girafa,C3573,P4770,159,74,11766
44331,Girafa,C3643,P6110,104,73,7592
44331,Girafa,C4423,P9837,367,149,54683
44331,Girafa,C7265,P7403,153,166,25398
44331,Girafa,C8185,P6465,105,26,2730
44331,Girafa,C8216,P3279,43,141,6063
44331,Girafa,C8530,P7127,241,80,19280
44331,Girafa,C9310,P3054,71,127,9017
44331,Girafa,C9337,P5084,278,47,13066
44331,Girafa,C9704,P5628,399,143,57057
44332,Girafa,C1412,P9650,227,156,35412
44332,Girafa,C3617,P7098,396,149,59004
44332,Girafa,C4774,P6956,324,35,11340
44332,Girafa,C5585,P7787,17,184,3128
44333,Girafa,C2433,P5665,104,158,16432
44333,Girafa,C3014,P4267,66,98,6468
44333,Girafa,C3269,P1617,138,169,23322
44333,Girafa,C3679,P1471,389,153,59517
44333,Girafa,C4040,P8412,56,173,9688
44333,Girafa,C4183,P1821,352,64,22528
44333,Girafa,C4344,P8128,162,22,3564
44333,Girafa,C4982,P7065,111,118,13098
44333,Girafa,C6382,P4467,109,11,1199
44333,Girafa,C7024,P7933,297,75,22275
44333,Girafa,C7347,P4202,107,160,17120
44333,Girafa,C7749,P1144,122,67,8174
44333,Girafa,C8437,P8449,287,177,50799
44333,Girafa,C9330,P9225,358,36,12888
44334,Girafa,C1028,P5370,159,41,6519
44334,Girafa,C1348,P2366,187,48,8976
44334,Girafa,C1658,P6631,38,99,3762
44334,Girafa,C2569,P5616,396,171,67716
44334,Girafa,C2724,P1975,334,31,10354
44334,Girafa,C5002,P7383,39,124,4836
44334,Girafa,C9309,P2452,14,168,2352
44334,Girafa,C9980,P5113,158,55,8690
44335,Girafa,C2579,P4201,149,30,4470
44335,Girafa,C3393,P2216,272,125,34000
44335,Girafa,C3765,P4908,223,99,22077
44335,Girafa,C4298,P6399,217,151,32767
44335,Girafa,C4437,P3824,41,67,2747
44335,Girafa,C6560,P6726,349,56,19544
44335,Girafa,C7444,P3681,109,17,1853
44335,Girafa,C7624,P1597,122,131,15982
44335,Girafa,C9559,P5617,255,57,14535
44336,Girafa,C2847,P8720,319,38,12122
44336,Girafa,C2964,P3408,399,155,61845
44336,Girafa,C3322,P8676,368,155,57040
44336,Girafa,C4790,P7107,139,47,6533
44336,Girafa,C4986,P9812,233,199,46367
44336,Girafa,C5914,P6531,355,53,18815
44336,Girafa,C6598,P4052,215,114,24510
44336,Girafa,C7263,P1710,380,175,66500
44336,Girafa,C8455,P6510,359,57,20463
44336,Girafa,C8661,P9746,280,194,54320
44336,Girafa,C9689,P5820,243,133,32319
44337,Girafa,C1658,P3193,122,43,5246
44337,Girafa,C1765,P4695,184,197,36248
44337,Girafa,C2763,P4864,284,34,9656
44337,Girafa,C3383,P7538,20,42,840
44337,Girafa,C3429,P6577,165,14,2310
44337,Girafa,C7949,P7049,180,116,20880
44337,Girafa,C9167,P6970,109,51,5559
44337,Girafa,C9281,P3584,365,60,21900
44338,Girafa,C2020,P1298,139,112,15568
44338,Girafa,C3753,P1665,306,171,52326
44338,Girafa,C5012,P4186,66,96,6336
44338,Girafa,C5374,P4237,158,100,15800
44338,Girafa,C5959,P8568,317,171,54207
44338,Girafa,C7014,P6217,254,24,6096
44338,Girafa,C7204,P6774,127,107,13589
44338,Girafa,C9228,P2542,60,25,1500
44339,Girafa,C1163,P6828,36,78,2808
44339,Girafa,C1404,P4807,50,50,2500
44339,Girafa,C2039,P1616,68,119,8092
44339,Girafa,C2204,P3452,116,45,5220
44339,Girafa,C2761,P4553,111,33,3663
44339,Girafa,C2803,P8808,133,192,25536
44339,Girafa,C5827,P3110,264,13,3432
44339,Girafa,C6229,P9051,279,111,30969
44339,Girafa,C9063,P3250,378,46,17388
44339,Girafa,C9292,P3079,192,123,23616
44339,Girafa,C9601,P4488,286,34,9724
44339,Girafa,C9943,P4222,58,32,1856
44340,Girafa,C2143,P2352,115,74,8510
44340,Girafa,C4778,P7318,273,80,21840
44340,Girafa,C4852,P6296,98,31,3038
44340,Girafa,C5385,P6586,134,112,15008
44340,Girafa,C6090,P3535,138,17,2346
44340,Girafa,C6751,P4464,105,139,14595
44340,Girafa,C7286,P1918,281,123,34563
44340,Girafa,C7819,P2663,159,20,3180
44340,Girafa,C8035,P6886,140,149,20860
44340,Girafa,C8597,P9226,281,193,54233
44340,Girafa,C9408,P2712,165,129,21285
44340,Girafa,C9482,P1690,382,80,30560
44341,Girafa,C1242,P1499,58,46,2668
44341,Girafa,C1296,P6013,313,84,26292
44341,Girafa,C1396,P2803,280,178,49840
44341,Girafa,C4216,P7087,164,20,3280
44341,Girafa,C5035,P3940,126,38,4788
44341,Girafa,C5211,P2272,184,73,13432
44341,Girafa,C5364,P8813,181,53,9593
44341,Girafa,C6117,P1964,79,25,1975
44341,Girafa,C6336,P1716,299,122,36478
44341,Girafa,C7530,P2935,302,134,40468
44341,Girafa,C7657,P8355,167,16,2672
44341,Girafa,C8600,P1154,254,57,14478
44342,Girafa,C2372,P6835,329,82,26978
44342,Girafa,C2575,P7197,202,38,7676
44342,Girafa,C3366,P9820,390,165,64350
44342,Girafa,C3718,P1539,222,155,34410
44342,Girafa,C4920,P7326,261,29,7569
44342,Girafa,C6150,P7797,306,182,55692
44342,Girafa,C8411,P4815,56,133,7448
44342,Girafa,C8557,P1098,399,15,5985
44342,Girafa,C9135,P7317,156,84,13104
44342,Girafa,C9406,P3310,66,141,9306
44342,Girafa,C9587,P1681,312,71,22152
44342,Girafa,C9833,P4208,73,53,3869
44342,Girafa,C9901,P4329,161,38,6118
44343,Girafa,C1371,P3046,64,99,6336
44343,Girafa,C1949,P2829,86,158,13588
44343,Girafa,C3794,P3536,155,102,15810
44343,Girafa,C3801,P4048,83,45,3735
44343,Girafa,C5066,P7808,380,27,10260
44343,Girafa,C6836,P2191,32,188,6016
44343,Girafa,C8713,P4966,104,137,14248
44343,Girafa,C8777,P2504,28,90,2520
44343,Girafa,C9476,P2704,328,13,4264
44344,Girafa,C1424,P1396,179,43,7697
44344,Girafa,C1655,P1698,124,168,20832
44344,Girafa,C1849,P4384,320,87,27840
44344,Girafa,C2141,P5950,225,41,9225
44344,Girafa,C3071,P3143,87,135,11745
44344,Girafa,C5744,P2435,294,54,15876
44344,Girafa,C6947,P2531,324,74,23976
44344,Girafa,C7337,P6266,31,167,5177
44344,Girafa,C7340,P1341,38,128,4864
44345,Girafa,C2035,P4157,279,120,33480
44345,Girafa,C2503,P6455,158,52,8216
44345,Girafa,C3030,P8797,140,180,25200
44345,Girafa,C3473,P7429,302,65,19630
44345,Girafa,C4513,P3308,266,68,18088
44345,Girafa,C4634,P4925,111,95,10545
44345,Girafa,C8151,P3536,38,106,4028
44345,Girafa,C8672,P2075,390,188,73320
44346,Girafa,C1384,P2268,297,55,16335
44346,Girafa,C1973,P4238,337,78,26286
44346,Girafa,C2079,P4830,325,27,8775
44346,Girafa,C2522,P1517,21,168,3528
44346,Girafa,C3991,P5204,248,141,34968
44346,Girafa,C4238,P8640,84,136,11424
44346,Girafa,C6978,P4743,387,85,32895
44346,Girafa,C8931,P4862,384,50,19200
44346,Girafa,C9937,P8398,171,160,27360
44347,Girafa,C1107,P4291,124,169,20956
44347,Girafa,C2738,P8595,151,55,8305
44347,Girafa,C6660,P4166,383,16,6128
44347,Girafa,C7574,P6479,240,85,20400
44347,Girafa,C7736,P8297,389,161,62629
44347,Girafa,C8339,P9181,254,85,21590
44347,Girafa,C9022,P9538,365,51,18615
44347,Girafa,C9129,P5640,302,118,35636
44348,Girafa,C1539,P1336,169,103,17407
44348,Girafa,C2375,P8233,277,50,13850
44348,Girafa,C2385,P1874,137,19,2603
44348,Girafa,C3133,P3078,163,84,13692
44348,Girafa,C3474,P7756,219,162,35478
44348,Girafa,C3544,P9096,164,161,26404
44348,Girafa,C4876,P2776,200,157,31400
44348,Girafa,C4992,P4809,89,104,9256
44348,Girafa,C5667,P4199,38,121,4598
44348,Girafa,C8421,P6272,91,37,3367
44348,Girafa,C9398,P1613,314,133,41762
44348,Girafa,C9550,P1244,54,54,2916
44348,Girafa,C9774,P9289,346,81,28026
44348,Girafa,C9792,P3733,18,142,2556
44349,Girafa,C1388,P5469,261,143,37323
44349,Girafa,C1859,P9441,230,94,21620
44349,Girafa,C2425,P7764,61,113,6893
44349,Girafa,C2478,P4006,142,73,10366
44349,Girafa,C2861,P2739,261,149,38889
44349,Girafa,C2983,P2720,205,49,10045
44349,Girafa,C3520,P8449,163,112,18256
44349,Girafa,C3586,P1205,152,32,4864
44349,Girafa,C4195,P8293,345,135,46575
44349,Girafa,C4719,P8506,396,46,18216
44349,Girafa,C4848,P3745,202,191,38582
44349,Girafa,C4877,P4140,116,176,20416
44349,Girafa,C5043,P5995,63,145,9135
44349,Girafa,C5787,P2215,399,44,17556
44349,Girafa,C6918,P3807,344,162,55728
44349,Girafa,C9620,P8438,357,146,52122
44350,Girafa,C2298,P5344,13,186,2418
44350,Girafa,C4327,P4005,283,137,38771
44350,Girafa,C4859,P3096,360,57,20520
44350,Girafa,C5737,P1193,383,52,19916
44350,Girafa,C5810,P6316,59,54,3186
44350,Girafa,C8817,P7374,85,166,14110
44350,Girafa,C9168,P4784,317,11,3487
44350,Girafa,C9511,P4972,322,15,4830
44350,Girafa,C9722,P8701,273,53,14469
44351,Girafa,C1125,P1606,79,83,6557
44351,Girafa,C2400,P1862,385,173,66605
44351,Girafa,C2508,P7873,397,62,24614
44351,Girafa,C4275,P4618,168,80,13440
44351,Girafa,C6186,P3791,133,32,4256
44351,Girafa,C6304,P2080,88,61,5368
44351,Girafa,C6424,P8642,216,168,36288
44351,Girafa,C7122,P6733,92,108,9936
44351,Girafa,C7415,P8753,230,68,15640
44351,Girafa,C7944,P5714,376,152,57152
44351,Girafa,C8514,P9476,129,152,19608
44351,Girafa,C8848,P2987,65,120,7800
44351,Girafa,C9755,P7188,300,188,56400
44352,Girafa,C1294,P1990,83,166,13778
44352,Girafa,C2919,P1291,131,35,4585
44352,Girafa,C4441,P5728,389,85,33065
44352,Girafa,C4482,P4728,346,163,56398
44352,Girafa,C8082,P4029,376,39,14664
44352,Girafa,C9484,P9704,157,10,1570
44353,Girafa,C1560,P3635,205,184,37720
44353,Girafa,C2843,P6057,240,194,46560
44353,Girafa,C5491,P5883,115,183,21045
44353,Girafa,C6698,P3617,25,154,3850
44353,Girafa,C7483,P9037,276,102,28152
44353,Girafa,C9177,P3968,362,73,26426
44353,Girafa,C9352,P2300,29,108,3132
44354,Girafa,C1325,P5857,337,155,52235
44354,Girafa,C3018,P6933,274,177,48498
44354,Girafa,C4471,P5086,303,148,44844
44354,Girafa,C5634,P9946,210,51,10710
44354,Girafa,C5899,P6626,151,136,20536
44354,Girafa,C6237,P9631,116,195,22620
44354,Girafa,C6422,P4439,285,106,30210
44354,Girafa,C6705,P9074,237,178,42186
44354,Girafa,C7749,P3336,198,97,19206
44354,Girafa,C8420,P2687,351,29,10179
44354,Girafa,C8518,P1567,60,65,3900
44354,Girafa,C8854,P4097,286,75,21450
44355,Girafa,C3267,P1389,399,24,9576
44355,Girafa,C3712,P5440,194,39,7566
44355,Girafa,C3971,P6573,388,114,44232
44355,Girafa,C4450,P7767,192,95,18240
44355,Girafa,C8006,P7304,252,78,19656
44355,Girafa,C8021,P5928,192,22,4224
44355,Girafa,C8043,P9120,169,19,3211
44356,Girafa,C1223,P8757,197,60,11820
44356,Girafa,C1978,P3873,68,201,13668
44356,Girafa,C2039,P3481,228,52,11856
44356,Girafa,C2081,P8191,91,26,2366
44356,Girafa,C2239,P6225,119,98,11662
44356,Girafa,C2977,P4496,401,44,17644
44356,Girafa,C3523,P9102,386,114,44004
44356,Girafa,C3871,P1983,379,181,68599
44356,Girafa,C4057,P5811,55,134,7370
44356,Girafa,C4869,P9951,130,47,6110
44356,Girafa,C5047,P1703,394,67,26398
44356,Girafa,C5200,P4644,126,134,16884
44356,Girafa,C6637,P3861,42,160,6720
44356,Girafa,C7848,P8524,108,42,4536
44356,Girafa,C8780,P6937,218,150,32700
44356,Girafa,C8947,P5192,291,15,4365
44356,Girafa,C9140,P7423,253,118,29854
44356,Girafa,C9282,P5613,92,41,3772
44356,Girafa,C9464,P9403,362,100,36200
44357,Girafa,C1013,P7136,279,197,54963
44357,Girafa,C1928,P3305,285,24,6840
44357,Girafa,C2487,P1116,187,99,18513
44357,Girafa,C2693,P4352,108,46,4968
44357,Girafa,C2840,P6345,359,15,5385
44357,Girafa,C3592,P5187,265,32,8480
44357,Girafa,C4535,P6695,78,116,9048
44357,Girafa,C4834,P6663,270,29,7830
44357,Girafa,C5409,P1008,369,107,39483
44357,Girafa,C7571,P8147,18,22,396
44357,Girafa,C8261,P9761,174,87,15138
44357,Girafa,C8858,P7298,250,163,40750
44358,Girafa,C1195,P1180,41,101,4141
44358,Girafa,C2126,P2428,11,114,1254
44358,Girafa,C2768,P4694,241,16,3856
44358,Girafa,C3360,P7883,138,52,7176
44358,Girafa,C3683,P9863,247,34,8398
44358,Girafa,C5163,P8390,292,138,40296
44358,Girafa,C5548,P5033,277,81,22437
44358,Girafa,C5577,P7083,382,44,16808
44358,Girafa,C7706,P4333,87,73,6351
44359,Girafa,C1767,P1651,93,188,17484
44359,Girafa,C3048,P5709,29,133,3857
44359,Girafa,C4077,P4637,142,21,2982
44359,Girafa,C4874,P8207,202,55,11110
44359,Girafa,C7124,P8730,333,88,29304
44359,Girafa,C7430,P3066,212,83,17596
44359,Girafa,C8619,P3792,185,194,35890
44359,Girafa,C8937,P9768,314,159,49926
44359,Girafa,C9392,P7006,127,137,17399
44360,Girafa,C1608,P1671,382,181,69142
44360,Girafa,C1837,P1954,38,73,2774
44360,Girafa,C3129,P7744,150,166,24900
44360,Girafa,C3268,P5915,91,46,4186
44360,Girafa,C3513,P2732,335,132,44220
44360,Girafa,C4132,P1806,197,36,7092
44360,Girafa,C4184,P5847,320,25,8000
44360,Girafa,C4483,P5361,279,123,34317
44360,Girafa,C7093,P2625,120,15,1800
44360,Girafa,C7263,P6609,390,10,3900
44360,Girafa,C9052,P5346,179,55,9845
44360,Girafa,C9848,P6807,206,105,21630
44361,Girafa,C3312,P7043,369,150,55350
44361,Girafa,C3631,P7329,99,70,6930
44361,Girafa,C3661,P4888,153,149,22797
44361,Girafa,C4783,P9548,146,195,28470
44361,Girafa,C7003,P5167,23,126,2898
44361,Girafa,C7329,P7620,263,157,41291
44361,Girafa,C8039,P3407,106,176,18656
44361,Girafa,C8867,P6937,136,41,5576
44361,Girafa,C9530,P9085,351,175,61425
44362,Girafa,C1260,P2789,207,69,14283
44362,Girafa,C1502,P8133,319,105,33495
44362,Girafa,C2327,P8788,302,170,51340
44362,Girafa,C3594,P4476,182,15,2730
44362,Girafa,C3988,P8996,193,158,30494
44362,Girafa,C4565,P2615,75,123,9225
44362,Girafa,C6236,P4554,143,68,9724
44362,Girafa,C6314,P8516,49,184,9016
44362,Girafa,C7171,P3441,385,34,13090
44362,Girafa,C8405,P1550,311,139,43229
44362,Girafa,C9822,P8250,340,188,63920
44362,Girafa,C9884,P2168,100,185,18500
44363,Girafa,C1882,P3246,274,35,9590
44363,Girafa,C2750,P4412,345,148,51060
44363,Girafa,C2969,P2509,373,78,29094
44363,Girafa,C4362,P9761,360,48,17280
44363,Girafa,C6341,P8600,181,169,30589
44363,Girafa,C6692,P1955,305,94,28670
44363,Girafa,C8775,P2568,173,93,16089
44363,Girafa,C9867,P2778,144,43,6192
44364,Girafa,C1120,P1472,233,91,21203
44364,Girafa,C1736,P4562,14,20,280
44364,Girafa,C2176,P1976,320,83,26560
44364,Girafa,C3181,P1002,157,77,12089
44364,Girafa,C3729,P3226,125,57,7125
44364,Girafa,C6114,P3536,199,54,10746
44364,Girafa,C6987,P5195,300,68,20400
44364,Girafa,C7435,P4029,217,86,18662
44364,Girafa,C8233,P5055,301,172,51772
44364,Girafa,C8270,P6417,376,107,40232
44364,Girafa,C8426,P6086,305,113,34465
44364,Girafa,C9251,P5542,330,16,5280
44365,Girafa,C1176,P2696,395,25,9875
44365,Girafa,C3408,P9520,189,153,28917
44365,Girafa,C4624,P4476,327,155,50685
44365,Girafa,C7213,P1403,341,189,64449
44365,Girafa,C8409,P3096,84,59,4956
44365,Girafa,C8774,P4821,265,83,21995
44365,Girafa,C8957,P3666,252,61,15372
44366,Girafa,C4043,P8873,182,169,30758
